10;0
10;10
10;20
10;40
10;80
10;160
11;7
11;18
11;20
11;43
11;107
11;162
12;7
12;18
12;21
12;56
12;125
12;162
13;7
13;17
13;21
13;42
13;99
13;161
14;7
14;17
14;21
14;56
14;99
14;214
15;7
15;17
15;21
15;42
15;99
15;213
16;7
16;17
16;21
16;42
16;99
16;199
17;7
17;10
17;35
17;42
17;99
17;199
18;7
18;11
18;28
18;42
18;99
18;180
19;7
19;11
19;28
19;42
19;99
19;181
20;7
20;17
20;21
20;42
20;125
20;180
21;7
21;17
21;21
21;56
21;99
21;162
22;7
22;17
22;21
22;42
22;85
22;162
23;7
23;18
23;21
23;43
23;125
23;180
24;7
24;11
24;21
24;43
24;125
24;180
25;7
25;11
25;21
25;43
25;125
25;181
26;7
26;11
26;21
26;42
26;92
26;170
27;7
27;11
27;21
27;42
27;92
27;180
28;7
28;11
28;21
28;42
28;92
28;180
29;7
29;18
29;21
29;42
29;92
29;180
30;7
30;11
30;21
30;42
30;92
30;181
31;7
31;10
31;21
31;42
31;92
31;170
32;7
32;11
32;21
32;42
32;92
32;161
33;7
33;11
33;21
33;42
33;92
33;161
34;7
34;11
34;21
34;42
34;92
34;162
35;7
35;11
35;21
35;42
35;92
35;162
36;7
36;11
36;21
36;42
36;92
36;161
37;7
37;11
37;21
37;43
37;99
37;162
38;7
38;19
38;20
38;42
38;92
38;169
39;8
39;16
39;24
39;48
39;94
39;171
40;8
40;16
40;24
40;47
40;94
40;171
41;8
41;16
41;24
41;42
41;94
41;214
42;8
42;16
42;24
42;47
42;94
42;214
43;8
43;12
43;24
43;56
43;94
43;213
44;8
44;16
44;24
44;42
44;94
44;170
45;8
45;16
45;24
45;48
45;94
45;170
46;8
46;16
46;20
46;42
46;82
46;213
47;8
47;19
47;20
47;47
47;82
47;213
48;8
48;12
48;24
48;42
48;87
48;213
49;8
49;16
49;24
49;42
49;91
49;170
50;8
50;16
50;24
50;48
50;82
50;179
51;8
51;16
51;24
51;42
51;82
51;179
52;8
52;12
52;24
52;47
52;82
52;179
53;8
53;16
53;24
53;48
53;82
53;213
54;8
54;16
54;24
54;48
54;99
54;214
55;8
55;16
55;24
55;47
55;84
55;170
56;8
56;16
56;24
56;48
56;84
56;170
57;8
57;16
57;24
57;48
57;99
57;170
58;8
58;16
58;24
58;42
58;84
58;170
59;8
59;12
59;24
59;42
59;82
59;213
60;8
60;12
60;24
60;42
60;84
60;170
61;8
61;16
61;24
