5;9
5;14
5;35
5;40
5;81
5;163
6;6
6;14
6;36
6;50
6;86
6;229
7;6
7;15
7;36
7;50
7;128
7;329
8;6
8;10
8;36
8;53
8;88
8;175
9;6
9;15
9;36
9;53
9;88
9;383
10;7
10;13
10;36
10;53
10;87
10;160
11;7
11;13
11;37
11;53
11;80
11;162
12;7
12;13
12;36
12;53
12;81
12;188
13;7
13;13
13;37
13;53
13;80
13;185
14;7
14;14
14;36
14;54
14;82
14;165
15;7
15;14
15;37
15;50
15;82
15;161
16;7
16;15
16;36
16;50
16;88
16;165
17;7
17;12
17;37
17;50
17;82
17;176
18;6
18;15
18;36
18;53
18;106
18;161
19;7
19;12
19;36
19;53
19;88
19;160
20;7
20;13
20;36
20;53
20;80
20;160
21;6
21;13
21;36
21;53
21;82
21;161
22;6
22;13
22;36
22;53
22;81
22;161
23;7
23;13
23;36
23;53
23;88
23;162
24;7
24;11
24;36
24;54
24;82
24;165
25;7
25;11
25;36
25;50
25;138
25;415
26;7
26;14
26;36
26;53
26;138
26;304
27;7
27;15
27;36
27;53
27;159
27;317
28;7
28;13
28;36
28;50
28;127
28;318
29;7
29;10
29;36
29;54
29;106
29;257
30;7
30;13
30;36
30;53
30;133
30;163
31;6
31;15
31;36
31;53
31;81
31;161
32;7
32;15
32;36
32;50
32;81
32;160
33;7
33;15
33;37
33;54
33;88
33;160
34;7
34;15
34;36
34;53
34;81
34;161
35;6
35;14
35;37
35;53
35;82
35;160
36;7
36;11
36;36
36;54
36;88
36;162
37;8
37;15
37;37
37;50
37;88
37;285
38;6
38;13
38;36
38;54
38;80
38;370
39;6
39;13
39;35
39;53
39;154
39;307
40;6
40;13
40;36
40;54
40;82
40;318
41;6
41;14
41;36
41;54
41;81
41;319
42;7
42;12
42;36
42;53
42;107
42;322
43;7
43;12
43;36
43;53
43;106
43;364
44;6
44;13
44;36
44;53
44;107
44;324
45;7
45;13
45;36
45;50
45;107
45;161
46;7
46;13
46;36
46;53
46;106
46;161
47;6
47;11
47;36
47;53
47;107
47;160
48;6
48;14
48;22
48;53
48;107
48;160
49;6
49;11
49;36
49;53
49;107
49;161
50;6
50;13
50;37
50;53
50;107
50;160
51;7
51;11
51;36
51;53
51;82
51;161
52;6
52;11
52;37
52;54
52;106
52;163
53;7
53;15
53;36
53;54
53;107
53;163
54;7
54;15
54;36
54;54
54;106
54;163
55;6
55;15
55;36
55;54
55;107
55;161
56;6
56;15
56;36
56;50
56;106
56;167
57;7
57;15
57;36
57;54
57;106
57;161
58;6
58;13
58;36
58;50
58;107
58;164
59;7
59;15
59;36
59;53
59;107
59;160
60;7
60;15
60;36
60;53
60;107
60;160
61;6
61;14
61;36
61;53
61;106
61;162
62;7
62;12
62;36
62;53
62;106
62;161
63;7
63;12
63;36
63;53
63;107
63;160
64;7
64;12
64;36
64;53
64;106
64;160
65;6
65;13
65;36
65;53
65;106
65;162
66;6
66;13
66;36
66;53
66;106
66;161
67;6
67;14
67;36
67;54
67;106
67;164
68;6
68;11
68;36
68;53
68;107
68;160
69;6
69;14
69;36
69;53
69;106
69;163
70;6
70;14
70;37
70;53
70;106
70;163
71;6
71;14
71;36
71;53
71;106
71;160
72;6
72;11
72;37
72;53
72;106
72;162
73;6
73;13
73;36
73;53
73;106
73;164
74;6
74;14
74;23
74;53
74;106
74;163
75;7
75;11
75;36
75;53
75;106
75;160
76;7
76;11
76;24
76;53
76;106
76;370
77;7
77;11
77;36
77;53
77;110
77;462
78;8
78;11
