2;9
2;10
2;34
2;40
2;147
2;174
3;9
3;14
3;37
3;50
3;150
3;225
4;9
4;11
4;37
4;50
4;150
4;225
5;9
5;12
5;38
5;49
5;150
5;225
6;7
6;13
6;37
6;50
6;150
6;225
7;9
7;12
7;36
7;75
7;150
7;226
8;8
8;13
8;37
8;50
8;150
8;188
9;6
9;12
9;37
9;50
9;150
9;226
10;9
10;13
10;37
10;50
10;151
10;188
11;9
11;13
11;37
11;50
11;150
11;187
12;9
12;12
12;38
12;50
12;149
12;227
13;9
13;12
13;37
13;50
13;151
13;289
14;9
14;14
14;38
14;50
14;150
14;226
15;9
15;12
15;38
15;50
15;150
15;226
16;9
16;13
16;38
16;50
16;113
16;227
17;9
17;10
17;38
17;50
17;151
17;226
18;9
18;12
18;37
18;75
18;100
18;227
19;9
19;12
19;37
19;51
19;151
19;225
20;9
20;12
20;38
20;50
20;150
20;225
21;9
21;17
21;38
21;50
21;152
21;228
22;9
22;16
22;38
22;50
22;150
22;201
23;9
23;13
23;37
23;49
23;150
23;302
24;9
24;13
24;38
24;50
24;152
24;201
25;9
25;12
25;38
25;50
25;150
25;228
26;9
26;10
26;38
26;76
26;150
26;201
27;9
27;12
27;38
27;50
27;151
27;201
28;9
28;16
28;38
28;50
28;114
28;302
29;9
29;13
29;38
29;50
29;151
29;277
30;9
30;10
30;38
30;50
30;150
30;201
31;9
31;12
31;37
31;50
31;151
31;200
32;9
32;10
32;37
32;50
32;151
32;202
33;9
33;17
33;37
33;51
33;150
33;301
34;9
34;10
34;25
34;50
34;149
34;202
35;9
35;19
35;37
35;50
35;153
35;226
36;9
36;10
36;25
36;76
36;151
36;302
37;9
37;16
37;25
37;76
37;151
37;200
38;9
38;16
38;38
38;50
38;150
38;190
39;9
39;19
39;38
39;76
39;95
39;190
40;9
40;10
40;32
40;44
40;94
40;182
41;5
41;10
41;31
41;50
41;151
41;191
42;4
42;11
42;25
42;63
42;152
42;191
43;6
43;10
43;25
43;50
43;100
43;191
44;6
44;10
44;38
44;51
44;95
44;200
45;6
45;10
45;32
45;51
45;100
45;201
46;6
46;10
46;38
46;50
46;153
46;201
47;6
47;13
47;25
47;51
47;151
47;170
48;6
48;12
48;25
48;75
48;151
48;225
49;6
49;12
49;25
49;50
49;150
49;226
50;6
50;12
50;25
50;75
50;127
50;193
51;6
51;10
51;38
51;63
51;127
51;202
52;6
52;10
52;38
52;64
52;128
52;254
53;6
53;10
53;31
53;50
53;129
53;191
54;9
54;10
54;31
54;75
54;127
54;188
55;6
55;10
55;31
55;50
55;129
55;189
56;4
56;10
