12;6
12;11
12;25
12;54
12;84
12;487
13;7
13;12
13;20
13;45
13;83
13;487
14;6
14;12
14;24
14;77
14;84
14;495
15;6
15;12
15;24
15;70
15;81
15;449
16;6
16;11
16;23
16;50
16;88
16;463
17;0
17;13
17;29
17;40
17;91
17;490
18;5
18;10
18;23
18;55
18;109
18;488
19;1
19;15
19;20
19;64
19;108
19;500
20;6
20;19
20;24
20;49
20;93
20;447
21;7
21;13
21;25
21;42
21;109
21;499
22;3
22;16
22;24
22;78
22;109
22;494
23;0
23;19
23;20
23;41
23;109
23;489
24;0
24;14
24;21
24;42
24;84
24;486
25;1
25;15
25;25
25;69
25;80
25;449
26;1
26;17
26;26
26;52
26;88
26;488
27;6
27;11
27;23
27;48
27;80
27;460
28;6
28;11
28;25
28;74
28;80
28;494
29;1
29;12
29;23
29;68
29;80
29;489
30;1
30;12
30;26
30;69
30;80
30;490
31;0
31;13
31;20
31;57
31;85
31;449
32;0
32;16
32;38
32;40
32;108
32;501
33;7
33;17
33;21
33;59
33;99
33;448
34;1
34;10
34;20
34;50
34;107
34;489
35;8
35;12
35;22
35;41
35;85
35;491
36;0
36;10
36;23
36;49
36;80
36;491
37;0
37;14
37;30
37;47
37;81
37;489
38;0
38;12
38;22
38;45
38;82
38;488
39;6
39;13
39;25
39;54
39;83
39;490
40;6
40;10
40;25
40;47
40;109
40;489
41;0
41;15
41;21
41;57
41;108
41;489
42;8
42;10
42;21
42;73
42;83
42;490
43;8
43;15
43;22
43;40
43;80
43;454
44;8
44;11
44;20
44;54
44;81
44;506
45;7
45;15
45;23
45;45
45;97
45;494
46;7
46;12
46;25
46;44
46;92
46;490
47;3
47;13
47;20
47;46
47;81
47;501
48;6
48;12
48;23
48;68
48;82
48;490
49;7
49;12
49;24
49;45
49;80
49;489
50;1
50;16
50;23
50;40
50;84
50;487
51;3
51;10
51;30
51;53
51;88
51;489
52;5
52;10
52;23
52;65
52;111
52;489
53;7
53;13
53;23
53;42
53;95
53;485
54;0
54;12
54;22
54;46
54;108
54;449
55;0
55;12
55;23
55;40
55;95
55;449
56;5
56;14
56;23
56;40
56;108
56;495
57;1
57;11
57;23
57;48
57;108
57;489
58;3
58;13
58;25
58;40
58;89
58;490
59;4
59;14
59;25
59;71
59;84
59;501
60;7
60;12
60;27
60;40
60;88
60;448
61;6
61;13
61;25
61;40
61;107
61;496
62;1
62;18
62;20
62;64
62;82
62;491
63;1
63;19
63;20
63;40
63;85
63;490
64;0
64;10
64;36
64;45
64;94
64;488
65;0
65;13
65;35
65;45
65;84
65;449
66;1
