0;3
0;18
0;20
0;43
0;88
0;166
1;8
1;19
1;25
1;43
1;80
1;169
2;2
2;17
2;20
2;40
2;84
2;191
3;8
3;13
3;21
3;43
3;85
3;160
4;2
4;13
4;35
4;41
4;86
4;176
5;3
5;17
5;30
5;41
5;88
5;172
6;6
6;18
6;24
6;41
6;92
6;187
7;4
7;16
7;22
7;42
7;80
7;167
8;4
8;19
8;20
8;45
8;82
8;169
9;9
9;13
9;28
9;41
9;81
9;173
10;7
10;14
10;23
10;42
10;86
10;160
11;2
11;16
11;25
11;46
11;80
11;193
12;3
12;10
12;21
12;43
12;83
12;172
13;9
13;16
13;24
13;44
13;88
13;184
14;2
14;13
14;28
14;41
14;86
14;174
15;5
15;15
15;22
15;40
15;94
15;174
16;5
16;19
16;20
16;43
16;82
16;171
17;4
17;17
17;28
17;42
17;85
17;160
18;2
18;10
18;20
18;41
18;80
18;171
19;4
19;11
19;23
19;51
19;80
19;178
20;8
20;15
20;20
20;43
20;82
20;164
21;6
21;18
21;21
21;41
21;84
21;180
22;7
22;13
22;20
22;40
22;83
22;186
23;3
23;14
23;20
23;41
23;86
23;173
24;7
24;15
24;20
24;46
24;88
24;185
25;4
25;11
25;23
25;40
25;82
25;164
26;9
26;11
26;20
26;40
26;106
26;169
27;5
27;12
27;39
27;44
27;98
27;171
28;3
28;13
28;20
28;64
28;101
28;160
29;5
29;19
29;20
29;47
29;85
29;163
30;8
30;10
30;33
30;69
30;85
30;173
31;2
31;19
31;30
31;71
31;110
31;162
32;2
32;16
32;26
32;47
32;95
32;161
33;6
33;11
33;21
33;77
33;106
33;173
34;3
34;10
34;24
34;47
34;85
34;171
35;3
35;16
35;24
35;48
35;95
35;173
36;2
36;13
36;23
36;47
36;116
36;162
37;8
37;16
37;28
37;47
37;95
37;170
38;3
38;16
38;24
38;47
38;95
38;172
39;9
39;11
39;20
39;47
39;106
39;168
40;5
40;11
40;24
40;47
40;126
40;171
41;3
41;15
41;24
41;47
41;94
41;160
42;8
42;16
42;28
42;47
42;85
42;163
43;8
43;16
43;24
43;47
43;95
43;170
44;8
44;16
44;25
44;47
44;95
44;187
45;8
45;16
45;24
45;55
45;95
45;186
46;6
46;10
46;23
46;47
46;94
46;328
47;3
47;15
47;24
47;48
47;95
47;172
48;3
48;15
48;24
48;47
48;95
48;173
49;9
49;16
49;24
49;47
49;95
49;322
50;8
50;16
50;35
50;47
50;95
50;165
51;8
51;16
51;28
51;47
51;95
51;310
52;9
52;12
52;20
52;47
52;94
52;347
53;5
53;11
53;26
53;52
53;129
53;333
54;3
54;16
54;25
54;74
54;99
54;198
55;7
55;16
55;28
55;57
55;85
55;198
56;9
56;16
56;28
56;49
56;84
56;198
57;8
57;16
57;32
57;55
57;86
57;503
58;8
58;16
58;30
58;55
58;86
58;510
59;6
59;10
59;23
59;47
59;139
59;302
60;3
60;16
60;24
60;47
60;94
60;308
61;3
61;16
61;24
61;47
61;94
61;307
62;7
62;16
62;24
62;47
62;118
62;307
63;8
63;16
63;23
63;47
63;93
63;374
64;8
64;16
64;21
64;42
64;84
64;378
65;9
65;12
65;21
65;43
65;85
65;170
66;5
66;11
66;21
66;42
66;148
66;295
67;3
67;16
67;21
67;42
67;84
67;210
68;8
68;16
68;21
68;42
68;84
68;207
69;8
69;16
69;21
69;42
69;85
69;212
70;8
70;19
70;21
70;42
70;81
70;168
71;8
71;10
71;24
71;48
71;95
71;284
72;6
72;10
72;24
72;47
72;95
72;266
73;3
73;13
73;21
73;42
73;84
73;251
74;3
74;13
74;21
74;42
74;147
74;169
75;8
75;15
75;23
75;46
75;116
75;205
76;8
76;19
76;21
76;41
76;83
76;392
77;9
77;10
77;23
77;64
77;91
77;222
78;8
78;12
78;22
78;40
78;85
78;282
79;5
79;11
79;22
79;77
79;141
79;171
80;3
80;13
80;21
80;42
80;90
80;169
81;8
81;17
81;21
81;77
81;155
81;328
82;8
82;16
