0;4
0;19
0;20
0;42
0;141
0;175
1;3
1;16
1;30
1;40
1;140
1;186
2;4
2;10
2;30
2;40
2;92
2;175
3;4
3;12
3;29
3;40
3;103
3;166
4;3
4;15
4;20
4;55
4;86
4;196
5;4
5;10
5;22
5;68
5;108
5;318
6;4
6;13
6;26
6;41
6;119
6;178
7;3
7;10
7;31
7;52
7;85
7;212
8;4
8;13
8;20
8;43
8;128
8;172
9;4
9;13
9;29
9;74
9;118
9;167
10;4
10;11
10;20
10;55
10;82
10;162
11;4
11;11
11;22
11;42
11;86
11;174
12;3
12;16
12;20
12;43
12;107
12;180
13;4
13;11
13;24
13;43
13;153
13;160
14;3
14;14
14;29
14;43
14;147
14;162
15;9
15;12
15;39
15;41
15;158
15;171
16;3
16;13
16;26
16;65
16;129
16;194
17;4
17;13
17;26
17;52
17;132
17;211
18;2
18;13
18;38
18;40
18;142
18;221
19;6
19;11
19;23
19;46
19;132
19;218
20;9
20;10
20;21
20;42
20;105
20;510
21;3
21;14
21;38
21;41
21;111
21;161
22;4
22;12
22;37
22;49
22;85
22;194
23;4
23;12
23;37
23;49
23;135
23;196
24;3
24;12
24;23
24;47
24;158
24;191
25;3
25;11
25;23
25;46
25;151
25;168
26;9
26;10
26;23
26;46
26;151
26;490
27;3
27;12
27;23
27;46
27;116
27;408
28;2
28;12
28;25
28;49
28;98
28;170
29;8
29;13
29;25
29;50
29;114
29;164
30;9
30;14
30;28
30;42
30;143
30;215
31;3
31;14
31;27
31;40
31;97
31;177
32;9
32;11
32;20
32;42
32;112
32;172
33;8
33;10
33;28
33;43
33;139
33;188
34;3
34;10
34;28
34;66
34;129
34;222
35;9
35;10
35;27
35;64
35;119
35;184
36;9
36;10
36;27
36;68
36;122
36;167
37;3
37;16
37;27
37;66
37;117
37;164
38;9
38;19
38;20
38;59
38;87
38;218
39;9
39;10
39;20
39;40
39;97
39;220
40;4
40;11
40;32
40;43
40;150
40;161
41;9
41;11
41;22
41;43
41;97
41;163
42;9
42;10
42;35
42;43
42;125
42;166
43;9
43;10
43;20
43;50
43;121
43;172
44;9
44;10
44;31
44;50
44;120
44;168
45;4
45;12
45;26
45;40
45;87
45;409
46;3
46;16
46;32
46;49
46;94
46;175
47;8
47;18
47;39
47;40
47;99
47;180
48;4
48;10
48;35
48;41
48;109
48;439
49;4
49;19
49;20
49;40
49;150
49;229
50;4
50;10
50;20
50;43
50;146
50;177
51;4
51;13
51;26
51;62
51;82
51;201
52;8
52;17
52;21
52;45
52;85
52;160
53;4
53;19
53;39
53;49
53;144
53;195
54;3
54;10
54;23
54;42
54;81
54;169
55;4
55;12
55;35
55;45
55;80
55;160
56;4
56;10
56;36
56;49
56;153
56;163
57;4
57;10
57;38
57;45
57;133
57;181
58;4
58;15
58;21
58;52
58;84
58;177
59;4
59;11
59;27
59;45
59;81
59;186
60;3
60;10
60;21
60;56
60;80
60;163
61;3
61;10
61;35
61;59
61;96
61;161
62;4
62;10
62;28
62;45
62;135
62;213
63;3
63;10
63;20
63;42
63;127
63;163
64;4
64;10
64;21
64;42
64;134
64;192
65;4
65;19
65;20
65;43
65;107
65;195
66;3
66;10
66;23
66;56
66;84
66;163
67;8
67;11
67;27
67;50
67;109
67;173
68;7
68;10
68;21
68;71
68;86
68;168
69;8
69;14
69;21
69;75
69;97
69;169
70;4
70;10
70;30
70;61
70;103
70;207
71;9
71;14
71;39
71;40
71;83
71;168
72;3
72;11
72;26
72;40
72;154
72;177
73;7
73;13
73;26
73;40
73;93
73;197
74;4
74;13
74;26
74;53
74;108
74;178
75;3
75;13
75;26
75;41
75;158
75;186
76;3
76;13
76;26
76;64
76;127
76;191
77;9
77;11
77;22
77;44
77;124
77;375
78;3
78;12
78;36
78;47
78;82
78;165
79;5
79;12
79;35
79;46
79;139
79;185
80;9
80;11
80;34
80;45
80;85
80;189
81;9
81;11
81;22
81;46
81;112
81;284
82;3
82;17
82;34
82;71
82;138
82;211
83;4
83;12
83;23
83;47
83;83
83;191
84;9
84;10
84;21
84;41
84;83
84;185
85;3
85;11
85;35
85;46
85;82
85;173
86;9
86;11
86;22
86;44
86;98
86;176
87;3
87;11
87;35
87;46
87;150
87;228
88;3
88;12
88;39
88;50
88;123
88;207
89;9
89;11
89;22
89;56
89;102
89;204
