2;5
2;15
2;26
2;41
2;108
2;363
3;5
3;13
3;25
3;45
3;81
3;241
4;5
4;13
4;25
4;41
4;135
4;236
5;5
5;13
5;25
5;60
5;84
5;213
6;4
6;13
6;25
6;55
6;86
6;215
7;4
7;13
7;25
7;63
7;134
7;248
8;4
8;13
8;25
8;46
8;83
8;164
9;4
9;13
9;34
9;47
9;98
9;363
10;4
10;13
10;25
10;47
10;80
10;309
11;4
11;13
11;34
11;68
11;122
11;363
12;4
12;13
12;25
12;55
12;144
12;270
13;4
13;13
13;34
13;67
13;80
13;169
14;6
14;13
14;34
14;55
14;93
14;225
15;2
15;12
15;25
15;55
15;84
15;175
16;6
16;10
16;34
16;55
16;85
16;233
17;9
17;12
17;25
17;55
17;94
17;268
18;8
18;12
18;25
18;40
18;88
18;171
19;4
19;13
19;34
19;64
19;85
19;185
20;4
20;13
20;25
20;40
20;82
20;258
21;8
21;13
21;34
21;42
21;85
21;213
22;4
22;13
22;25
22;43
22;85
22;169
23;3
23;12
23;34
23;42
23;85
23;174
24;6
24;13
24;34
24;42
24;85
24;168
25;7
25;13
25;34
25;40
25;86
25;168
26;7
26;10
26;34
26;47
26;80
26;174
27;3
27;13
27;25
27;43
27;90
27;168
28;9
28;13
28;34
28;46
28;97
28;173
29;5
29;13
29;34
29;55
29;89
29;200
30;8
30;12
30;25
30;44
30;80
30;169
31;9
31;10
31;34
31;43
31;81
31;172
32;4
32;13
32;34
32;42
32;80
32;169
33;7
33;13
33;34
33;43
33;80
33;169
34;6
34;13
34;34
34;42
34;136
34;172
35;9
35;13
35;34
35;51
35;80
35;169
36;5
36;13
36;34
36;51
36;81
36;160
37;2
37;13
37;25
37;51
37;80
37;185
38;8
38;13
38;34
38;46
38;85
38;236
39;3
39;13
39;34
39;47
39;81
39;172
40;8
40;13
40;34
40;46
40;136
40;173
41;8
41;13
41;34
41;47
41;85
41;197
42;4
42;13
42;25
42;46
42;85
42;169
43;4
43;13
43;34
43;42
43;81
43;171
44;6
44;13
44;34
44;42
44;85
44;165
45;6
45;12
45;34
45;42
45;80
45;172
46;5
46;13
46;34
46;43
46;85
46;200
47;4
47;13
47;25
47;42
47;93
47;171
48;2
48;13
48;34
48;42
48;85
48;201
49;2
49;13
49;25
49;42
49;88
49;169
50;3
50;13
50;25
50;46
50;93
50;171
51;4
51;12
51;34
51;47
51;81
51;200
52;5
52;13
52;25
52;47
52;86
52;169
53;8
53;13
53;34
53;42
53;85
53;171
54;8
54;13
54;34
54;42
54;86
54;199
55;3
55;12
55;34
55;42
55;85
55;171
56;5
56;13
56;34
56;51
56;81
56;170
57;4
57;13
57;25
57;55
57;85
57;185
58;8
58;13
58;34
58;55
58;85
58;169
59;4
59;13
59;25
59;55
59;85
59;171
60;4
60;13
60;34
60;63
60;85
60;203
61;8
61;13
61;34
61;64
61;85
61;172
62;8
62;13
62;25
62;63
62;85
62;186
63;5
63;13
63;34
63;47
63;85
63;168
64;9
64;13
64;25
64;51
64;85
64;171
65;4
65;13
65;34
65;46
65;80
65;288
66;4
66;13
66;34
66;51
66;81
66;198
67;4
67;13
67;25
67;51
67;80
67;174
68;4
68;13
68;34
68;51
68;81
68;171
69;8
69;13
69;25
69;51
69;80
69;169
70;8
70;13
70;34
70;46
70;85
70;169
71;4
71;13
71;34
71;47
71;81
71;187
72;4
72;13
72;34
72;51
72;80
72;170
73;8
73;13
73;34
73;51
73;81
73;170
74;4
74;13
74;34
74;42
74;127
74;168
75;4
75;13
75;34
75;42
75;80
75;271
76;5
76;13
76;34
76;42
76;85
76;170
77;4
77;13
77;34
77;42
77;101
77;187
78;4
78;13
78;34
78;42
78;85
78;271
79;8
79;13
79;25
79;63
79;85
79;169
80;4
80;13
80;34
80;42
80;135
80;186
81;4
81;13
81;25
81;68
81;85
81;186
82;8
82;13
82;25
82;68
82;85
82;270
83;4
83;13
83;34
83;68
83;152
83;172
84;4
84;13
84;25
84;68
84;84
84;170
85;4
85;13
85;34
85;68
85;85
85;173
86;4
86;13
86;34
86;51
86;153
86;173
87;9
87;13
87;34
87;76
87;95
87;171
88;4
88;13
88;34
88;68
88;85
88;190
89;8
89;13
89;25
89;68
89;84
89;173
90;8
90;13
90;34
