1;0
1;10
1;20
1;67
1;120
1;187
2;4
2;13
2;33
2;67
2;100
2;202
3;4
3;11
3;34
3;67
3;89
3;202
4;4
4;12
4;34
4;67
4;100
4;202
5;4
5;13
5;33
5;60
5;149
5;167
6;4
6;13
6;33
6;60
6;100
6;167
7;4
7;13
7;32
7;67
7;89
7;167
8;4
8;15
8;33
8;67
8;88
8;202
9;4
9;13
9;33
9;60
9;90
9;202
10;4
10;13
10;33
10;67
10;100
10;167
11;4
11;13
11;34
11;67
11;89
11;202
12;4
12;13
12;34
12;67
12;92
12;201
13;4
13;14
13;34
13;60
13;149
13;202
14;4
14;13
14;33
14;59
14;101
14;202
15;4
15;13
15;30
15;67
15;101
15;167
16;4
16;16
16;33
16;67
16;100
16;202
17;4
17;13
17;33
17;67
17;100
17;168
18;4
18;19
18;32
18;67
18;102
18;167
19;4
19;13
19;34
19;67
19;100
19;202
20;4
20;13
20;34
20;67
20;119
20;201
21;4
21;13
21;34
21;67
21;150
21;202
22;4
22;13
22;33
22;59
22;100
22;202
23;4
23;13
23;29
23;60
23;101
23;166
24;9
24;19
24;20
24;79
24;80
24;199
25;9
25;19
25;20
25;40
25;80
25;239
26;9
26;10
26;20
26;40
26;80
26;239
27;9
27;15
27;29
27;40
27;90
27;239
28;9
28;10
28;30
28;40
28;89
28;201
29;9
29;19
29;20
29;40
29;80
29;199
30;9
30;19
30;20
30;40
30;119
30;203
31;9
31;19
31;20
31;79
31;80
31;212
32;9
32;19
32;21
32;50
32;100
32;204
33;9
33;19
33;25
33;50
33;80
33;204
34;9
34;10
34;25
34;40
34;80
34;204
35;9
35;15
35;30
35;50
35;101
35;202
36;9
36;19
36;20
36;50
36;80
36;199
37;9
37;15
37;25
37;40
37;80
37;200
38;9
38;19
38;20
38;40
38;80
38;179
39;9
39;19
39;20
39;79
39;80
39;237
40;9
40;10
40;21
40;51
40;123
40;199
41;9
41;19
41;20
41;50
41;101
41;199
42;9
42;19
42;20
42;50
42;80
42;204
43;9
43;16
43;30
43;50
43;80
43;204
44;9
44;19
44;20
44;50
44;80
44;204
45;9
45;19
45;20
45;40
45;80
45;199
46;8
46;17
46;25
46;50
46;80
46;204
47;8
47;16
47;25
47;50
47;80
47;203
48;8
48;17
48;25
48;40
48;82
48;199
49;8
49;19
49;25
49;50
49;101
49;199
50;8
50;19
50;25
50;50
50;100
50;199
51;8
51;18
51;35
51;40
51;100
51;205
52;8
52;17
52;33
52;50
52;100
52;199
53;8
53;16
53;33
53;50
53;80
53;199
54;8
54;17
54;26
54;45
54;90
54;202
55;8
55;17
55;25
55;45
55;89
55;202
56;8
56;16
56;25
56;45
56;101
56;177
57;8
57;17
57;25
57;50
57;125
57;175
58;8
58;17
58;25
58;50
58;100
58;177
59;8
59;17
59;25
59;40
59;80
59;203
60;8
60;17
60;33
60;40
60;134
60;200
61;8
61;17
61;33
61;40
61;80
61;200
62;9
62;18
62;27
62;40
62;83
62;188
63;8
63;17
63;25
63;75
63;151
63;189
64;8
64;17
64;37
64;75
64;151
64;189
65;9
65;16
65;25
65;75
65;113
65;189
66;9
66;17
66;38
66;40
66;113
66;189
67;9
67;16
67;38
67;40
67;101
67;188
68;8
68;13
68;37
68;50
68;113
68;189
69;3
69;13
69;25
69;75
69;113
69;189
70;2
70;13
70;25
70;75
70;113
70;225
71;1
71;19
71;38
71;75
71;150
71;225
72;1
72;19
72;37
72;75
72;113
72;188
73;9
73;19
73;26
73;40
73;110
73;188
74;0
74;18
74;25
74;50
74;110
74;188
75;8
75;13
75;25
75;49
75;110
75;263
76;8
76;19
76;26
76;50
76;90
76;209
77;4
77;19
77;25
77;50
77;110
77;225
78;8
78;13
78;37
78;74
78;89
78;223
79;3
79;19
79;25
79;50
79;89
79;209
80;6
80;18
80;25
80;50
80;90
80;220
81;9
81;19
81;25
81;75
81;90
81;219
82;6
82;19
82;25
82;50
82;90
82;226
83;1
83;13
83;25
83;49
83;110
83;220
84;0
84;18
84;25
84;51
84;89
84;208
85;0
85;12
85;25
85;50
85;90
85;208
86;1
86;13
86;30
86;60
86;89
86;209
87;1
87;19
87;25
87;50
87;89
87;208
88;0
88;19
88;25
88;50
88;110
88;219
89;0
89;19
89;30
89;60
89;110
89;185
90;0
90;11
90;22
90;45
90;89
90;223
91;1
91;18
91;22
91;45
91;89
91;223
92;9
92;11
92;22
92;45
92;89
92;223
93;1
93;17
93;33
93;67
93;101
93;168
94;2
94;17
94;33
94;67
94;89
94;223
95;9
95;18
95;34
95;46
95;91
95;168
96;7
96;17
96;22
96;44
96;89
96;226
97;5
97;11
97;22
97;44
97;88
97;225
98;8
98;18
98;23
98;57
98;84
98;197
99;4
99;11
99;22
99;44
99;85
99;226
100;9
100;11
100;22
100;57
100;88
100;226
101;0
101;17
101;33
101;56
101;84
101;197
102;0
102;17
