0;9
0;10
0;21
0;67
0;85
0;167
1;2
1;10
1;20
1;52
1;88
1;212
2;9
2;15
2;31
2;47
2;141
2;205
3;1
3;16
3;31
3;47
3;142
3;189
4;2
4;16
4;31
4;47
4;141
4;189
5;2
5;16
5;31
5;47
5;94
5;189
6;7
6;16
6;31
6;47
6;94
6;189
7;9
7;15
7;37
7;78
7;113
7;188
8;2
8;19
8;37
8;56
8;112
8;169
9;9
9;19
9;37
9;56
9;112
9;205
10;6
10;19
10;37
10;56
10;112
10;188
11;5
11;19
11;37
11;56
11;131
11;188
12;5
12;19
12;37
12;56
12;94
12;188
13;3
13;19
13;37
13;47
13;142
13;254
14;6
14;19
14;37
14;47
14;94
14;205
15;6
15;19
15;37
15;47
15;94
15;205
16;6
16;19
16;37
16;47
16;94
16;205
17;9
17;19
17;28
17;56
17;140
17;223
18;9
18;19
18;28
18;56
18;140
18;252
19;9
19;19
19;28
19;56
19;140
19;224
20;9
20;19
20;28
20;56
20;140
20;196
21;9
21;19
21;28
21;56
21;140
21;196
22;6
22;19
22;28
22;56
22;140
22;196
23;9
23;19
23;28
23;56
23;140
23;196
24;6
24;19
24;28
24;56
24;140
24;196
25;5
25;19
25;26
25;56
25;140
25;196
26;9
26;19
26;28
26;56
26;140
26;196
27;1
27;19
27;26
27;56
27;140
27;196
28;7
28;19
28;28
28;56
28;140
28;196
29;9
29;19
29;28
29;56
29;140
29;196
30;8
30;19
30;28
30;56
30;84
30;196
31;7
31;19
31;28
31;56
31;84
31;196
32;6
32;19
32;27
32;47
32;141
32;190
33;9
33;16
33;31
33;47
33;94
33;190
34;6
34;16
34;31
34;47
34;94
34;205
35;4
35;16
35;26
35;47
35;94
35;238
36;4
36;16
36;27
36;47
36;94
36;237
37;5
37;16
37;31
37;47
37;94
37;188
38;9
38;19
38;37
38;56
38;112
38;188
39;6
39;19
39;37
39;56
39;112
39;169
40;6
40;19
40;37
40;56
40;112
40;169
41;2
41;19
41;37
41;56
41;112
41;169
42;6
42;19
42;37
42;56
42;112
42;169
43;9
43;19
43;37
43;47
43;141
43;254
44;5
44;19
44;37
44;47
44;94
44;205
45;6
45;19
45;37
45;47
45;94
45;189
46;6
46;19
46;37
46;47
46;94
46;189
47;9
47;19
47;37
47;47
47;94
47;238
48;8
48;19
48;26
48;53
48;158
48;238
49;8
49;19
49;26
49;53
49;132
49;238
50;6
50;19
50;26
50;53
50;132
50;264
51;8
51;19
51;26
51;53
51;158
51;237
52;1
52;19
52;26
52;53
52;132
52;237
53;8
53;19
53;26
53;53
53;131
53;237
54;8
54;19
54;26
